代號,名稱,股數,權重
2330,台灣積體,3900000,12.5
2327,國巨股份,6900000,8.242
2383,台光電子,1160000,8.152
2408,南亞科技,9500000,5.491
6223,旺矽科技,530000,4.98
2454,聯發科技,950000,4.949
3037,欣興電子,4000000,4.645
8299,群聯電子,1500000,4.42
8046,南亞電路,2600000,4.193
6274,台燿科技,2000000,4.167
2345,智邦科技,1160000,3.803
2059,川湖科技,330000,3.613
3189,景碩科技,2800000,2.954
2303,聯華電子,14000000,2.899
3711,日月光投,3200000,2.875
3026,禾伸堂企,2000000,2.668
7769,鴻勁精密,300000,2.652
6669,緯穎科技,350000,2.341
6515,穎崴科技,220000,2.267
2492,華新科技,3600000,2.224
3017,奇鋐科技,660000,2.058
5274,信驊科技,100500,1.823
2344,華邦電子,4800000,1.124
2404,漢唐集成,650000,1.048
3665,貿聯-KY,260000,0.644
2308,台達電子,9000,0.022
2368,金像電子,9000,0.013
4958,臻鼎-KY,9000,0.007
2382,廣達電腦,9000,0.004
3653,健策精密,1000,0.004
6510,中華精測,1000,0.004
2449,京元電子,9000,0.004
2317,鴻海精密,9000,0.003
2313,華通電腦,9000,0.003
2360,致茂電子,1000,0.002
2603,長榮海運,9000,0.002
3042,台灣晶技,9000,0.002
5347,世界先進,9000,0.002
3231,緯創資通,9000,0.002
2337,旺宏電子,9000,0.002
8996,高力熱處,1000,0.002
8210,勤誠興業,1000,0.002
2881,富邦金融,9000,0.001
2882,國泰金融,9000,0.001
1519,華城電機,1000,0.001
2885,元大金融,9000,0.001
2891,中國信託,9000,0.001
3044,健鼎科技,1000,0.001
2883,凱基金融,9000,0.0
3036,文曄科技,1000,0.0
